Imported from s-asymmetric-typeE-17x21L130-sample00.h5 hdf Network
  4590.444275 5744.471436 4942.891113 box dimensions in microns
  30 30 15 number of tissue points in x,y,z directions
  1000.000000 outer bound distance (100. in test case)
  55.000000 max. segment length.  (5. in test case)
  3 nodsegm, max. allowed number of segments per node
  352 total number of segments
name	type	from	to	diam		flow		HD
2186 3210.000000 1150.111069 2111.445557
2187 1910.000000 2576.166260 1368.433655
2188 3145.000000 2238.416382 2005.301025
2189 1000.000000 2050.777466 2429.879272
2190 3080.000000 1225.166611 2005.301025
2191 1845.000000 2763.805054 1580.722778
2192 1715.000000 2013.249695 1050.000000
2193 1780.000000 3326.721436 1262.289108
2194 870.000000 3026.499390 2005.301025
2195 805.000000 3589.416016 2960.602051
2196 740.000000 3026.499390 2005.301025
2197 1260.000000 3551.887939 1262.289108
2198 1130.000000 1150.111069 1156.144554
2199 3210.000000 2125.833008 1368.433655
2200 2300.000000 2050.777466 1474.578217
2201 3210.000000 2426.055176 2536.023804
2202 870.000000 3176.610352 1793.011902
2203 3340.000000 2426.055176 2536.023804
2204 675.000000 3589.416016 1686.867310
2205 675.000000 1938.194092 2111.445557
2206 3275.000000 1938.194092 3066.746582
2207 3275.000000 1863.138611 2854.457397
2208 3340.000000 1975.721924 2854.457397
2209 1000.000000 2876.388184 2536.023804
2210 2820.000000 2501.110596 2111.445557
2211 870.000000 2801.332886 2960.602051
2212 3145.000000 3214.138184 1580.722778
2213 3275.000000 3214.138184 1580.722778
2214 3340.000000 3551.887939 2536.023804
2215 805.000000 2163.360718 1474.578217
2216 3080.000000 3476.832764 2005.301025
2217 2950.000000 1825.610840 1156.144554
2218 1715.000000 2313.471802 1899.156433
2219 1780.000000 2275.943970 1793.011902
2220 1585.000000 2313.471802 1899.156433
2221 1910.000000 2726.277222 3066.746582
2222 3210.000000 3326.721436 1899.156433
2223 3080.000000 3326.721436 1899.156433
2224 3340.000000 3326.721436 1899.156433
2225 2040.000000 1525.388733 1580.722778
2226 1260.000000 1675.499817 2323.734619
2227 870.000000 2125.833008 2005.301025
2228 1520.000000 3401.777100 3066.746582
2229 740.000000 1150.111069 2429.879272
2230 1000.000000 3026.499390 1686.867310
2231 3405.000000 1112.583305 1686.867310
2232 935.000000 2913.916138 1686.867310
2233 2690.000000 1600.444275 1793.011902
2234 2690.000000 1675.499817 1686.867310
2235 3275.000000 1863.138611 3172.891113
2236 740.000000 3626.943604 1474.578217
2237 805.000000 2238.416382 1368.433655
2238 3210.000000 3101.554932 1262.289108
2239 935.000000 2913.916138 2960.602051
2240 3080.000000 3626.943604 2429.879272
2241 1000.000000 1975.721924 2536.023804
2242 3145.000000 3214.138184 1262.289108
2243 675.000000 1262.694366 2429.879272
2244 740.000000 1375.277649 1156.144554
2245 3015.000000 1938.194092 1156.144554
2246 870.000000 2951.443848 2111.445557
2247 935.000000 2838.860596 2111.445557
2248 805.000000 3064.027100 2111.445557
2249 1715.000000 2388.527344 2111.445557
2250 935.000000 3589.416016 2960.602051
2251 2495.000000 2313.471802 1262.289108
2252 1065.000000 3589.416016 2960.602051
2253 805.000000 2688.749512 2323.734619
2254 805.000000 2763.805054 2217.590088
2255 870.000000 2576.166260 2323.734619
2256 1260.000000 1600.444275 2429.879272
2257 1065.000000 3514.360352 3066.746582
2258 935.000000 1037.527767 2748.312866
2259 1975.000000 2463.582886 2005.301025
2260 2040.000000 2350.999634 2005.301025
2261 1910.000000 2576.166260 2005.301025
2262 2755.000000 3514.360352 1474.578217
2263 2885.000000 2163.360718 1156.144554
2264 3015.000000 3589.416016 1368.433655
2265 2820.000000 2050.777466 1156.144554
2266 675.000000 2538.638428 1899.156433
2267 1845.000000 1412.805420 1899.156433
2268 3145.000000 2538.638428 2536.023804
2269 3015.000000 1637.971985 3172.891113
2270 805.000000 3289.193848 2111.445557
2271 2105.000000 3514.360352 3066.746582
2272 3080.000000 1525.388733 2217.590088
2273 740.000000 2951.443848 1793.011902
2274 935.000000 2538.638428 3172.891113
2275 3470.000000 1075.055534 1580.722778
2276 3145.000000 1788.083130 2642.168335
2277 1065.000000 1187.638824 2217.590088
2278 1780.000000 1675.499817 2323.734619
2279 3405.000000 2763.805054 1262.289108
2280 3080.000000 2651.221680 2536.023804
2281 3145.000000 2463.582886 1686.867310
2282 2755.000000 1112.583305 2005.301025
2283 3405.000000 2538.638428 1899.156433
2284 610.000000 1600.444275 2748.312866
2285 3470.000000 2651.221680 1899.156433
2286 675.000000 2538.638428 2854.457397
2287 740.000000 2426.055176 2854.457397
2288 2820.000000 2200.888550 2217.590088
2289 3405.000000 2613.693970 1474.578217
2290 3275.000000 2613.693970 1474.578217
2291 1520.000000 2951.443848 1474.578217
2292 2950.000000 1975.721924 2536.023804
2293 2560.000000 2951.443848 3066.746582
2294 1650.000000 2576.166260 1686.867310
2295 3405.000000 2013.249695 1368.433655
2296 3145.000000 3364.249268 1368.433655
2297 3080.000000 3626.943604 1474.578217
2298 935.000000 3139.082764 1368.433655
2299 3080.000000 3251.666016 1368.433655
2300 870.000000 3251.666016 1368.433655
2301 1585.000000 3439.304688 2536.023804
2302 3405.000000 1037.527767 1474.578217
2303 935.000000 2538.638428 2217.590088
2304 1260.000000 1000.000000 2005.301025
2305 2365.000000 3214.138184 2217.590088
2306 1975.000000 3289.193848 1474.578217
2307 2885.000000 1637.971985 3172.891113
2308 675.000000 2613.693970 1793.011902
2309 1520.000000 1975.721924 3172.891113
2310 1910.000000 3626.943604 1474.578217
2311 1065.000000 2463.582886 2005.301025
2312 610.000000 2726.277222 2111.445557
2313 805.000000 3139.082764 2642.168335
2314 610.000000 2651.221680 2217.590088
2315 2950.000000 2726.277222 1156.144554
2316 2625.000000 1788.083130 2005.301025
2317 2365.000000 2838.860596 1156.144554
2318 1455.000000 3514.360352 1474.578217
2319 2170.000000 3551.887939 3172.891113
2320 1390.000000 1675.499817 2323.734619
2321 3015.000000 2238.416382 2642.168335
2322 2820.000000 1825.610840 3066.746582
2323 2690.000000 1825.610840 3066.746582
2324 870.000000 3326.721436 2536.023804
2325 1585.000000 1938.194092 3066.746582
2326 1195.000000 1562.916504 2005.301025
2327 935.000000 1187.638824 2854.457397
2328 2690.000000 3401.777100 1156.144554
2329 675.000000 2463.582886 2323.734619
2330 610.000000 2426.055176 2217.590088
2331 805.000000 2463.582886 2323.734619
2332 1390.000000 3476.832764 1368.433655
2333 805.000000 2538.638428 2217.590088
2334 545.000000 2988.971558 3172.891113
2335 1845.000000 2913.916138 1050.000000
2336 2820.000000 2501.110596 1156.144554
2337 2820.000000 1900.666443 1686.867310
2338 1585.000000 3364.249268 1686.867310
2339 1650.000000 3251.666016 1686.867310
2340 610.000000 3101.554932 3172.891113
2341 1780.000000 2576.166260 2960.602051
2342 2560.000000 3176.610352 1156.144554
2343 2625.000000 3064.027100 1156.144554
2344 1780.000000 2501.110596 3066.746582
2345 2105.000000 1938.194092 1474.578217
2346 3080.000000 1900.666443 2960.602051
2347 1065.000000 2613.693970 1156.144554
2348 1650.000000 1150.111069 2111.445557
2349 1195.000000 2613.693970 1156.144554
2350 3470.000000 1300.222137 1580.722778
2351 1975.000000 2913.916138 1050.000000
2352 1845.000000 2838.860596 2111.445557
2353 935.000000 1262.694366 1156.144554
2354 2105.000000 3589.416016 2960.602051
2355 3015.000000 2013.249695 2960.602051
2356 3470.000000 2876.388184 1899.156433
2357 2950.000000 2125.833008 2960.602051
2358 610.000000 1675.499817 1686.867310
2359 2820.000000 2350.999634 2960.602051
2360 3275.000000 2688.749512 2642.168335
2361 3145.000000 3439.304688 2217.590088
2362 2170.000000 2050.777466 1474.578217
2363 1585.000000 1938.194092 2111.445557
2364 3275.000000 2913.916138 2005.301025
2365 1260.000000 1600.444275 2111.445557
2366 2950.000000 3476.832764 2323.734619
2367 1065.000000 2538.638428 2217.590088
2368 870.000000 1300.222137 2854.457397
2369 3340.000000 2876.388184 1580.722778
2370 1780.000000 3101.554932 2217.590088
2371 675.000000 2238.416382 1368.433655
2372 1585.000000 3064.027100 2111.445557
2373 610.000000 2275.943970 3066.746582
2374 1715.000000 3139.082764 2323.734619
2375 1065.000000 1037.527767 1474.578217
2376 2105.000000 1713.027588 3066.746582
2377 3015.000000 2688.749512 2323.734619
2378 1390.000000 3251.666016 1686.867310
2379 3470.000000 2801.332886 2005.301025
2380 1455.000000 3289.193848 1793.011902
2381 2885.000000 1262.694366 1156.144554
2382 2365.000000 3439.304688 3172.891113
2383 675.000000 1713.027588 2429.879272
2384 870.000000 3176.610352 2429.879272
2385 805.000000 3139.082764 2323.734619
2386 1325.000000 1713.027588 2429.879272
2387 3210.000000 1675.499817 2960.602051
2388 3275.000000 1637.971985 2854.457397
2389 2300.000000 2726.277222 1156.144554
2390 610.000000 3401.777100 1156.144554
2391 3015.000000 1487.860962 1156.144554
2392 935.000000 3289.193848 1156.144554
2393 1130.000000 3626.943604 1793.011902
2394 870.000000 2951.443848 1793.011902
2395 3145.000000 1037.527767 1156.144554
2396 1585.000000 1412.805420 2536.023804
2397 935.000000 1788.083130 1050.000000
2398 1325.000000 1037.527767 2429.879272
2399 1650.000000 2726.277222 1156.144554
2400 2300.000000 3551.887939 3172.891113
2401 610.000000 1750.555298 2536.023804
2402 1065.000000 2313.471802 1262.289108
2403 1195.000000 2313.471802 1262.289108
2404 1000.000000 2350.999634 1368.433655
2405 3145.000000 2463.582886 2005.301025
2406 805.000000 1637.971985 1899.156433
2407 2300.000000 3626.943604 1793.011902
2408 610.000000 2501.110596 1474.578217
2409 870.000000 3251.666016 2323.734619
2410 2430.000000 3251.666016 2005.301025
2411 2300.000000 1300.222137 2854.457397
2412 1390.000000 3026.499390 1686.867310
2413 870.000000 1675.499817 1050.000000
2414 610.000000 2125.833008 2960.602051
2415 2365.000000 1337.749908 2323.734619
2416 3145.000000 3064.027100 2429.879272
2417 2625.000000 1337.749908 2642.168335
2418 3145.000000 3289.193848 2429.879272
2419 2300.000000 1300.222137 2217.590088
2420 2170.000000 1750.555298 1262.289108
2421 1585.000000 1337.749908 1050.000000
2422 3405.000000 1562.916504 2960.602051
2423 2300.000000 1375.277649 2429.879272
2424 1130.000000 3476.832764 2005.301025
2425 740.000000 1600.444275 1793.011902
2426 2495.000000 1187.638824 2854.457397
2427 2040.000000 2651.221680 1899.156433
2428 1975.000000 2613.693970 1793.011902
2429 2235.000000 1262.694366 2748.312866
2430 3015.000000 1037.527767 2111.445557
2431 1000.000000 1900.666443 2642.168335
2432 2950.000000 1075.055534 2217.590088
2433 3340.000000 1600.444275 2429.879272
2434 1520.000000 2651.221680 1580.722778
2435 610.000000 1675.499817 2642.168335
2436 3080.000000 1300.222137 2536.023804
2437 1650.000000 3551.887939 3172.891113
2438 1780.000000 3176.610352 1156.144554
2439 610.000000 2200.888550 3172.891113
2440 1195.000000 3664.471436 1899.156433
2441 870.000000 1900.666443 2642.168335
2442 2690.000000 2050.777466 1474.578217
2443 1130.000000 3401.777100 1793.011902
2444 1195.000000 3439.304688 1899.156433
2445 1065.000000 3289.193848 1156.144554
2446 2820.000000 2651.221680 2854.457397
2447 1585.000000 3439.304688 3172.891113
2448 2885.000000 2763.805054 2854.457397
2449 1000.000000 2876.388184 2217.590088
2450 870.000000 2876.388184 2217.590088
2451 2625.000000 3664.471436 2854.457397
2452 2040.000000 1825.610840 1156.144554
2453 805.000000 1262.694366 1793.011902
2454 870.000000 1375.277649 1156.144554
2455 935.000000 2838.860596 3066.746582
2456 1260.000000 2801.332886 2005.301025
2457 2430.000000 3401.777100 1156.144554
2458 3340.000000 3176.610352 1793.011902
2459 1195.000000 3589.416016 1050.000000
2460 2885.000000 1412.805420 1580.722778
2461 3405.000000 2163.360718 2429.879272
2462 1130.000000 2350.999634 1368.433655
2463 3470.000000 2200.888550 2536.023804
2464 1650.000000 3176.610352 2111.445557
2465 2365.000000 3289.193848 2429.879272
2466 3145.000000 1412.805420 2536.023804
2467 2300.000000 3326.721436 2536.023804
2468 2300.000000 3101.554932 1262.289108
2469 2820.000000 1150.111069 1156.144554
2470 2560.000000 3401.777100 1156.144554
2471 870.000000 1375.277649 1793.011902
2472 1520.000000 3026.499390 2960.602051
2473 2690.000000 1525.388733 1899.156433
2474 1390.000000 1825.610840 2429.879272
2475 1455.000000 3514.360352 1156.144554
2476 1325.000000 1337.749908 1368.433655
2477 675.000000 3064.027100 2429.879272
2478 610.000000 1600.444275 2429.879272
2479 1845.000000 2163.360718 3066.746582
2480 1000.000000 2726.277222 3066.746582
2481 3275.000000 1037.527767 1156.144554
2482 2300.000000 1750.555298 2217.590088
2483 1520.000000 1675.499817 2960.602051
2484 2235.000000 3589.416016 2005.301025
2485 740.000000 2801.332886 1368.433655
2486 2560.000000 2275.943970 3066.746582
2487 2755.000000 2838.860596 3066.746582
2488 1715.000000 2688.749512 1050.000000
2489 3275.000000 3289.193848 1793.011902
2490 675.000000 2088.305176 2854.457397
2491 1065.000000 1637.971985 1580.722778
2492 2820.000000 1075.055534 3172.891113
2493 1975.000000 3589.416016 2960.602051
2494 2365.000000 1713.027588 3066.746582
2495 3405.000000 2838.860596 2748.312866
2496 2755.000000 2163.360718 1474.578217
2497 805.000000 2013.249695 2323.734619
2498 3470.000000 1300.222137 1899.156433
2499 2300.000000 1150.111069 2748.312866
2500 2625.000000 1187.638824 2536.023804
2501 870.000000 3326.721436 2217.590088
2502 2235.000000 1713.027588 2111.445557
2503 3405.000000 2688.749512 1368.433655
2504 1715.000000 2388.527344 1474.578217
2505 2560.000000 2501.110596 1156.144554
2506 2495.000000 2613.693970 1156.144554
2507 2560.000000 2426.055176 1262.289108
2508 1065.000000 3589.416016 1050.000000
2509 2040.000000 3176.610352 1156.144554
2510 2755.000000 2313.471802 2217.590088
2511 2300.000000 2876.388184 1580.722778
2512 3210.000000 2350.999634 1368.433655
2513 1910.000000 1000.000000 2323.734619
2514 3275.000000 2463.582886 1368.433655
2515 1130.000000 2876.388184 1580.722778
2516 2560.000000 1675.499817 1686.867310
2517 1065.000000 2763.805054 1580.722778
2518 610.000000 2576.166260 1368.433655
2519 3210.000000 1225.166611 2323.734619
2520 675.000000 2688.749512 2323.734619
2521 740.000000 3476.832764 2323.734619
2522 2430.000000 1150.111069 1156.144554
2523 2755.000000 1863.138611 2217.590088
2524 1975.000000 1037.527767 1156.144554
2525 3210.000000 2426.055176 1580.722778
2526 1910.000000 1450.333221 1686.867310
2527 1910.000000 2801.332886 1368.433655
2528 1715.000000 1037.527767 1156.144554
2529 675.000000 1337.749908 1368.433655
2530 1845.000000 3589.416016 2960.602051
2531 2820.000000 1750.555298 2217.590088
2532 2170.000000 3476.832764 2005.301025
2533 2300.000000 3476.832764 2005.301025
2534 2105.000000 3514.360352 2111.445557
2535 2885.000000 1637.971985 1262.289108
2536 2755.000000 1187.638824 2536.023804
2537 1455.000000 1713.027588 2748.312866
2538 610.000000 1225.166611 2005.301025
2539 675.000000 1262.694366 2111.445557
2540 2105.000000 2088.305176 1899.156433
2541 3405.000000 2388.527344 1474.578217
2542 1520.000000 1750.555298 2217.590088
2543 935.000000 2463.582886 2323.734619
2544 1000.000000 2350.999634 2323.734619
2545 1000.000000 2576.166260 2323.734619
2546 2040.000000 2050.777466 1793.011902
2547 1845.000000 1187.638824 2536.023804
2548 1325.000000 1788.083130 1050.000000
2549 1845.000000 1037.527767 1156.144554
2550 740.000000 1075.055534 1262.289108
2551 545.000000 3139.082764 2960.602051
2552 2430.000000 1975.721924 3172.891113
2553 1715.000000 2313.471802 1580.722778
2554 1390.000000 1900.666443 1050.000000
2555 1975.000000 2838.860596 3066.746582
2556 3145.000000 3289.193848 1474.578217
2557 1910.000000 2951.443848 3066.746582
2558 2430.000000 3176.610352 2111.445557
2559 2040.000000 2050.777466 1474.578217
2560 2170.000000 2876.388184 2854.457397
2561 3080.000000 3326.721436 1580.722778
2562 2235.000000 2988.971558 1580.722778
2563 1650.000000 3101.554932 2217.590088
2564 740.000000 2275.943970 1156.144554
2565 3210.000000 2501.110596 2111.445557
2566 935.000000 3064.027100 2748.312866
2567 1455.000000 1713.027588 3066.746582
2568 1130.000000 3326.721436 1580.722778
2569 1455.000000 3214.138184 1899.156433
2570 3080.000000 2501.110596 2111.445557
2571 2820.000000 2426.055176 1262.289108
2572 610.000000 3476.832764 2960.602051
2573 2495.000000 1788.083130 1686.867310
2574 1455.000000 1788.083130 2323.734619
2575 2430.000000 1225.166611 2323.734619
2576 3015.000000 3514.360352 2429.879272
2577 1065.000000 1713.027588 1156.144554
2578 1000.000000 1300.222137 2854.457397
2579 2950.000000 1000.000000 1368.433655
2580 1910.000000 1750.555298 2854.457397
2581 2365.000000 3439.304688 1899.156433
2582 1845.000000 2613.693970 1793.011902
2583 3340.000000 3251.666016 2323.734619
2584 1455.000000 3139.082764 2005.301025
2585 2040.000000 3551.887939 2217.590088
2586 1910.000000 3551.887939 2217.590088
2587 740.000000 2726.277222 3066.746582
2588 1390.000000 2801.332886 2005.301025
2589 1455.000000 2688.749512 2005.301025
2590 675.000000 3514.360352 3066.746582
2591 1910.000000 1075.055534 2217.590088
2592 3405.000000 2388.527344 2111.445557
2593 2950.000000 3401.777100 2429.879272
2594 3405.000000 2463.582886 1368.433655
2595 3470.000000 2426.055176 1262.289108
2596 870.000000 3551.887939 2854.457397
2597 2365.000000 2913.916138 1050.000000
2598 2820.000000 2275.943970 3066.746582
2599 1130.000000 1675.499817 1050.000000
2600 740.000000 2876.388184 2536.023804
2601 2755.000000 1187.638824 1262.289108
2602 3275.000000 2238.416382 1686.867310
2603 3145.000000 1938.194092 1474.578217
2604 2885.000000 1487.860962 1474.578217
2605 3275.000000 2163.360718 1793.011902
2606 1000.000000 1225.166611 2960.602051
2607 3145.000000 2388.527344 1793.011902
2608 2755.000000 2913.916138 2960.602051
2609 2365.000000 1112.583305 2960.602051
2610 3145.000000 2538.638428 1580.722778
2611 610.000000 3476.832764 1686.867310
2612 675.000000 3214.138184 2217.590088
2613 1975.000000 2238.416382 2005.301025
2614 3145.000000 1337.749908 2642.168335
2615 1975.000000 2163.360718 2111.445557
2616 870.000000 2801.332886 1368.433655
2617 610.000000 1975.721924 2854.457397
2618 2495.000000 1938.194092 3066.746582
2619 740.000000 3326.721436 1580.722778
2620 545.000000 1187.638824 2854.457397
2621 3535.000000 3289.193848 3066.746582
2622 2300.000000 3026.499390 1368.433655
2623 3080.000000 1900.666443 1368.433655
2624 3210.000000 2726.277222 1474.578217
2625 3340.000000 2576.166260 1686.867310
